Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
WZP-4_S35_R1_001 - illumina_universal_adapter	(1, 0.0)	(2, 0.0)	(3, 7.459224151177588e-06)	(4, 2.2377672453532764e-05)	(5, 2.2377672453532764e-05)	(6, 2.983689660471035e-05)	(7, 3.729612075588794e-05)	(8, 3.729612075588794e-05)	(9, 4.475534490706553e-05)	(10, 8.055962083271796e-05)	(15, 0.00015515186234449385)	(20, 0.00030433634536804557)	(25, 0.0005892787079430294)	(30, 0.0012531496573978348)	(35, 0.0028464399360893676)	(40, 0.005942017958828066)	(45, 0.011530468692890315)	(50, 0.020280138622221625)	(55, 0.03312939814504014)	(60, 0.051965430971593785)	(65, 0.07791010441421967)	(70, 0.11382030132281881)	(75, 0.1623753750124942)	(80, 0.2265560314540564)	(85, 0.30805103899533204)	(90, 0.4079166237761278)	(95, 0.5248966524493854)	(100, 0.6603845080865449)	(105, 0.8151052272751006)	(110, 0.9922409150379451)	(115, 1.1924957221349495)	(120, 1.4225411786469266)	(125, 1.6857413946660578)	(130, 1.9890617937047133)	(135, 2.333654079971834)	(140, 2.562012259980815)
WZP-4_S35_R1_001 - polya	(1, 0.004587422852974216)	(2, 0.0131133160577702)	(3, 0.020363681932714813)	(4, 0.02724854582425173)	(5, 0.034372104888626326)	(6, 0.04076465998618552)	(7, 0.04638891499617342)	(8, 0.05111806310802001)	(9, 0.0558472112198666)	(10, 0.06994365302076201)	(15, 0.09107414319621787)	(20, 0.10993702922971575)	(25, 0.1279764169169236)	(30, 0.1450490891541389)	(35, 0.16191588680478167)	(40, 0.17953457424986313)	(45, 0.19788277381692976)	(50, 0.21577596071077454)	(55, 0.23379893810484983)	(60, 0.25158769586057816)	(65, 0.2695122114958579)	(70, 0.2873964473207213)	(75, 0.30495993650708403)	(80, 0.3241868326791594)	(85, 0.34318846028186917)	(90, 0.3626286902646682)	(95, 0.3821539554027907)	(100, 0.4019059809551089)	(105, 0.4226739528368175)	(110, 0.44547083368764645)	(115, 0.4696402117822921)	(120, 0.4967604589511437)	(125, 0.5282145153518293)	(130, 0.5637248978459253)	(135, 0.6041359906073449)	(140, 0.6336760100908384)
WZP-4_S35_R2_001 - illumina_universal_adapter	(1, 7.459224151177588e-06)	(2, 1.4918448302355176e-05)	(3, 3.729612075588794e-05)	(4, 3.729612075588794e-05)	(5, 4.475534490706553e-05)	(6, 6.713301736059829e-05)	(7, 8.951068981413106e-05)	(8, 8.951068981413106e-05)	(9, 8.951068981413106e-05)	(10, 0.00015813555200496485)	(15, 0.00036848567306817286)	(20, 0.0010069952604089744)	(25, 0.002516742228607318)	(30, 0.005155815733293949)	(35, 0.009462771758183887)	(40, 0.016195467477036776)	(45, 0.02643847408143384)	(50, 0.04100037146936273)	(55, 0.06038987872793374)	(60, 0.0864553916018087)	(65, 0.12069472230054408)	(70, 0.16593491677743616)	(75, 0.22461364948508974)	(80, 0.2992252849796587)	(85, 0.3919210635063426)	(90, 0.503376790773238)	(95, 0.628169610822439)	(100, 0.7652194279968552)	(105, 0.9204787031691261)	(110, 1.1055718912564465)	(115, 1.3146748300415776)	(120, 1.5513813737205566)	(125, 1.8197553076109447)	(130, 2.1249241023942615)	(135, 2.464442624393752)	(140, 2.6833365407997185)
WZP-4_S35_R2_001 - polya	(1, 0.006474606563222146)	(2, 0.017141297099406098)	(3, 0.025316606769096733)	(4, 0.03373061161162505)	(5, 0.04183878826395509)	(6, 0.05091666405593821)	(7, 0.05953206795054833)	(8, 0.06711063968814476)	(9, 0.07496520271933475)	(10, 0.09797392553605715)	(15, 0.13137334759536992)	(20, 0.16201434856357722)	(25, 0.19158718863333588)	(30, 0.220003848959662)	(35, 0.24870545164856317)	(40, 0.27803661285582365)	(45, 0.3068814326484274)	(50, 0.3354293753198142)	(55, 0.36359838940432126)	(60, 0.39149141219523476)	(65, 0.41912336214085705)	(70, 0.44713573251818933)	(75, 0.47510782308510524)	(80, 0.5037601948946087)	(85, 0.5322066921175395)	(90, 0.5619212574461706)	(95, 0.5903125564103826)	(100, 0.6190917350304559)	(105, 0.6508501277765096)	(110, 0.6861635867530147)	(115, 0.7250142098220079)	(120, 0.7675302956388901)	(125, 0.813459722427351)	(130, 0.8649701407257229)	(135, 0.9231908770704942)	(140, 0.9645224380921692)
WZP-5_S36_R1_001 - illumina_universal_adapter	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 0.0)	(6, 6.698437803732289e-06)	(7, 6.698437803732289e-06)	(8, 1.3396875607464578e-05)	(9, 1.3396875607464578e-05)	(10, 4.5549377065379565e-05)	(15, 0.00010449562973822372)	(20, 0.000222388135083912)	(25, 0.000459512833336035)	(30, 0.001010124420802829)	(35, 0.001846089458708619)	(40, 0.0034242414052679465)	(45, 0.006058067149695482)	(50, 0.010286121091411304)	(55, 0.016778247010788637)	(60, 0.02600467524164949)	(65, 0.03894471739089953)	(70, 0.05659644069129486)	(75, 0.07960289517199379)	(80, 0.10978337654048997)	(85, 0.14757328325402605)	(90, 0.19411134973923652)	(95, 0.24916982911079444)	(100, 0.3158849299484073)	(105, 0.3929973459449734)	(110, 0.48400902038428406)	(115, 0.5898590742464224)	(120, 0.7115308382009764)	(125, 0.8506172007576737)	(130, 1.0097908386002035)	(135, 1.191812847791264)	(140, 1.3117617735426979)
WZP-5_S36_R1_001 - polya	(1, 0.005841037764854556)	(2, 0.017811146120124157)	(3, 0.02767794500502182)	(4, 0.03669404228884548)	(5, 0.04577042551290273)	(6, 0.05419706026999795)	(7, 0.061806485615037834)	(8, 0.0684178437273216)	(9, 0.07518326590909122)	(10, 0.0945698846006532)	(15, 0.12233758867224505)	(20, 0.14649349508006443)	(25, 0.16916502767057673)	(30, 0.19136499023970627)	(35, 0.2138034171946487)	(40, 0.23637179384298354)	(45, 0.25924293988004704)	(50, 0.282032364975905)	(55, 0.30529871884338877)	(60, 0.32859186646208743)	(65, 0.35214089440488866)	(70, 0.37599403142397936)	(75, 0.40014323939399504)	(80, 0.42412632610647816)	(85, 0.4485850019030262)	(90, 0.47272617174767734)	(95, 0.4974326897429635)	(100, 0.5223776721240626)	(105, 0.5479536473462732)	(110, 0.5737747853921005)	(115, 0.6014902416488231)	(120, 0.6298487479347041)	(125, 0.6601779346224432)	(130, 0.6927979870390588)	(135, 0.7277450767486908)	(140, 0.7509149731118008)
WZP-5_S36_R2_001 - illumina_universal_adapter	(1, 1.3396875607464578e-05)	(2, 2.6793751214929156e-05)	(3, 4.0190626822393733e-05)	(4, 5.358750242985831e-05)	(5, 6.698437803732289e-05)	(6, 9.377812925225204e-05)	(7, 0.00011387344266344892)	(8, 0.00014066719387837806)	(9, 0.00015406406948584265)	(10, 0.00022640719776615136)	(15, 0.0006309928411115817)	(20, 0.0016103044480172423)	(25, 0.0038529414247068126)	(30, 0.00776081003940423)	(35, 0.013099464968978864)	(40, 0.02044631155211244)	(45, 0.02986699447928153)	(50, 0.042259104416186265)	(55, 0.05797765856642445)	(60, 0.07723164818947255)	(65, 0.10100842301760068)	(70, 0.1313335906426575)	(75, 0.16837327232217555)	(80, 0.21339883155130326)	(85, 0.266725094906816)	(90, 0.3292885039936756)	(95, 0.3982542799333425)	(100, 0.47453341026712426)	(105, 0.561074547316224)	(110, 0.6661194489543537)	(115, 0.7861541147096756)	(120, 0.9209856295734422)	(125, 1.071776842348381)	(130, 1.2405439828134162)	(135, 1.4274330769126684)	(140, 1.5473659264133737)
WZP-5_S36_R2_001 - polya	(1, 0.01073759579938286)	(2, 0.026552607453994796)	(3, 0.03757823607893814)	(4, 0.048845008464815855)	(5, 0.06050698868111377)	(6, 0.07187423763404746)	(7, 0.0825649443688042)	(8, 0.09221069480617869)	(9, 0.10230524057640325)	(10, 0.13070125811398517)	(15, 0.17273931408264825)	(20, 0.21105437831999696)	(25, 0.24848658845481375)	(30, 0.2845308822766972)	(35, 0.3208605295490196)	(40, 0.3565096155404829)	(45, 0.39200329777489956)	(50, 0.4276376472031946)	(55, 0.4628700903632657)	(60, 0.49776225288290715)	(65, 0.532060933813138)	(70, 0.5661184709824344)	(75, 0.6007828866167491)	(80, 0.6362899657267731)	(85, 0.6718707276526383)	(90, 0.7066637532927846)	(95, 0.741429985181716)	(100, 0.7749851395157324)	(105, 0.8107159464484012)	(110, 0.8495360728961513)	(115, 0.8888746584299103)	(120, 0.9295234583980794)	(125, 0.9720304050130038)	(130, 1.0164490857771131)	(135, 1.0635846529144166)	(140, 1.0955696934272383)
WZP-6_S37_R1_001 - illumina_universal_adapter	(1, 7.567774147348347e-06)	(2, 7.567774147348347e-06)	(3, 2.2703322442045038e-05)	(4, 2.2703322442045038e-05)	(5, 4.5406644884090077e-05)	(6, 5.2974419031438425e-05)	(7, 5.2974419031438425e-05)	(8, 6.054219317878677e-05)	(9, 6.054219317878677e-05)	(10, 8.021840596189246e-05)	(15, 0.0001286521605049219)	(20, 0.00029817030140552483)	(25, 0.0005463932934385506)	(30, 0.0010140817357446783)	(35, 0.0019237281882559497)	(40, 0.0037475617577669013)	(45, 0.0070728417181117635)	(50, 0.012383905614720834)	(55, 0.020340663353242885)	(60, 0.03183762583789449)	(65, 0.047592218057844284)	(70, 0.06865030640025578)	(75, 0.09735638729597754)	(80, 0.1343052877929911)	(85, 0.18054136072363056)	(90, 0.23784303301252274)	(95, 0.3058621870488897)	(100, 0.38695240059255676)	(105, 0.48356109180277623)	(110, 0.5973123050115693)	(115, 0.7310121708727724)	(120, 0.8864920907300442)	(125, 1.066695928726703)	(130, 1.2758964501463417)	(135, 1.5214570992343304)	(140, 1.6840416454611329)
WZP-6_S37_R1_001 - polya	(1, 0.005335280773880584)	(2, 0.01583935129040009)	(3, 0.02503419687942833)	(4, 0.033525239472753175)	(5, 0.0423568319027087)	(6, 0.05094625555994907)	(7, 0.05851402970729742)	(8, 0.0647423078305651)	(9, 0.070910043760654)	(10, 0.08888804802509473)	(15, 0.11578089023511182)	(20, 0.14007495880292947)	(25, 0.16274801014838514)	(30, 0.1848050446782466)	(35, 0.20690445874333324)	(40, 0.22980302975837988)	(45, 0.2526879787799613)	(50, 0.2758741252126072)	(55, 0.2986213407447068)	(60, 0.3220859812659751)	(65, 0.34569440949604296)	(70, 0.36920445666219537)	(75, 0.39242692841074855)	(80, 0.4164061775740365)	(85, 0.4407214359094668)	(90, 0.4651320481991535)	(95, 0.4897681801584314)	(100, 0.5147115637480915)	(105, 0.5405888106675345)	(110, 0.5669958017772918)	(115, 0.5954763630034225)	(120, 0.6256642140771952)	(125, 0.658031584105404)	(130, 0.6926011764104911)	(135, 0.729663593519715)	(140, 0.7548476323272608)
WZP-6_S37_R2_001 - illumina_universal_adapter	(1, 0.0)	(2, 1.5135548294696693e-05)	(3, 3.0271096589393387e-05)	(4, 3.0271096589393387e-05)	(5, 5.2974419031438425e-05)	(6, 6.054219317878677e-05)	(7, 6.054219317878677e-05)	(8, 7.567774147348347e-05)	(9, 7.567774147348347e-05)	(10, 0.0001513554829469669)	(15, 0.0003556853849253723)	(20, 0.001130625457613843)	(25, 0.003049812981381384)	(30, 0.005969460247428376)	(35, 0.010110546260857391)	(40, 0.016382717474179704)	(45, 0.025430748244749384)	(50, 0.03754675465465409)	(55, 0.053171181159269484)	(60, 0.07350730384802397)	(65, 0.09926649349076826)	(70, 0.13171256837010956)	(75, 0.1725649267723254)	(80, 0.22214595587609282)	(85, 0.2818889921049196)	(90, 0.35348770331298235)	(95, 0.43340793897346935)	(100, 0.521870678091483)	(105, 0.6251329563320512)	(110, 0.750574867043668)	(115, 0.8964997152624978)	(120, 1.063747523918896)	(125, 1.2536441670434788)	(130, 1.4692016187468901)	(135, 1.7161093316331069)	(140, 1.8760587789018024)
WZP-6_S37_R2_001 - polya	(1, 0.007832646242505539)	(2, 0.0210535476779231)	(3, 0.03185276138618919)	(4, 0.04225088306464582)	(5, 0.053473892125163416)	(6, 0.0641293181246299)	(7, 0.07506475176754825)	(8, 0.08456230832247043)	(9, 0.09409770374812934)	(10, 0.12177608091464118)	(15, 0.1617505775157646)	(20, 0.2000843806817429)	(25, 0.23750551028555106)	(30, 0.2735523321042007)	(35, 0.3088832424885112)	(40, 0.34498606583585123)	(45, 0.38145971011641133)	(50, 0.41731733758137723)	(55, 0.4521396935429859)	(60, 0.48741157528894713)	(65, 0.5218812729752894)	(70, 0.5574180268164077)	(75, 0.5935723110279497)	(80, 0.6292044188233248)	(85, 0.6642265640224233)	(90, 0.6989369169266512)	(95, 0.7349822251904714)	(100, 0.768911583802693)	(105, 0.8054457702764319)	(110, 0.8454399430903384)	(115, 0.8868598845536054)	(120, 0.9298297061622491)	(125, 0.975089536227881)	(130, 1.022365421326366)	(135, 1.0731315638616081)	(140, 1.1083459305240495)
WZP-7_S38_R1_001 - illumina_universal_adapter	(1, 0.0)	(2, 0.0)	(3, 0.0)	(4, 0.0)	(5, 7.503404294528427e-06)	(6, 7.503404294528427e-06)	(7, 7.503404294528427e-06)	(8, 1.5006808589056854e-05)	(9, 1.5006808589056854e-05)	(10, 2.5511574601396652e-05)	(15, 0.00010804902184120936)	(20, 0.0002190994054002301)	(25, 0.0004171892787757806)	(30, 0.0008343785575515612)	(35, 0.0017557966049196524)	(40, 0.0035551129547475692)	(45, 0.006642013481516565)	(50, 0.011777343380691821)	(55, 0.019813489380131766)	(60, 0.03186545735800332)	(65, 0.049729562302416604)	(70, 0.07503404294528426)	(75, 0.10944165367827383)	(80, 0.15535948659907)	(85, 0.21373897337221895)	(90, 0.28537997689551753)	(95, 0.37287117165057787)	(100, 0.47607899704095746)	(105, 0.5966361938411457)	(110, 0.7368973303187656)	(115, 0.9008272053030459)	(120, 1.0909664714881142)	(125, 1.3088938451375387)	(130, 1.560598543559213)	(135, 1.8527120754686401)	(140, 2.047116276654718)
WZP-7_S38_R1_001 - polya	(1, 0.004547063002484227)	(2, 0.013356059644260601)	(3, 0.0209044843645562)	(4, 0.027935174188529335)	(5, 0.0350258912468587)	(6, 0.04185398915487957)	(7, 0.04800678067639288)	(8, 0.05292901389360353)	(9, 0.05816639009118437)	(10, 0.07336528583018116)	(15, 0.096232660758186)	(20, 0.11628025635230703)	(25, 0.13564354147476712)	(30, 0.15484925510704206)	(35, 0.17357925290704393)	(40, 0.19269492568778457)	(45, 0.21198467744815824)	(50, 0.23117838563356194)	(55, 0.2509288464176197)	(60, 0.2701675750287905)	(65, 0.28974245615235633)	(70, 0.30924830595641245)	(75, 0.3285725733765409)	(80, 0.349065871185757)	(85, 0.369464626100862)	(90, 0.3898168599093409)	(95, 0.4112405798510784)	(100, 0.43235215817416356)	(105, 0.45394995709553426)	(110, 0.4756858186559242)	(115, 0.49942959120553)	(120, 0.5260831839405539)	(125, 0.5544910725996385)	(130, 0.5865276075755571)	(135, 0.6229236204465967)	(140, 0.6486167774319208)
WZP-7_S38_R2_001 - illumina_universal_adapter	(1, 0.0)	(2, 7.503404294528427e-06)	(3, 1.5006808589056854e-05)	(4, 2.251021288358528e-05)	(5, 3.001361717811371e-05)	(6, 3.751702147264214e-05)	(7, 4.502042576717056e-05)	(8, 4.502042576717056e-05)	(9, 6.002723435622742e-05)	(10, 9.904493668777523e-05)	(15, 0.00034515659754830766)	(20, 0.0009319228133804307)	(25, 0.002255523330935245)	(30, 0.004326462916225091)	(35, 0.007428370251583144)	(40, 0.012172022446584014)	(45, 0.018931089035095224)	(50, 0.028835582703872747)	(55, 0.04264935001009958)	(60, 0.06081359112629401)	(65, 0.08542925925492396)	(70, 0.11831818095870097)	(75, 0.16131568892806666)	(80, 0.21615356887419823)	(85, 0.28409689476115313)	(90, 0.36526121901506714)	(95, 0.4591633223993726)	(100, 0.5644210778430174)	(105, 0.6868346168656719)	(110, 0.8338968389958523)	(115, 1.0046202962283988)	(120, 1.200375110187492)	(125, 1.4213413625762008)	(130, 1.6718260074595843)	(135, 1.9556227660489562)	(140, 2.141411558424057)
WZP-7_S38_R2_001 - polya	(1, 0.0067980842908427555)	(2, 0.01852590520319069)	(3, 0.027732582272577067)	(4, 0.036496558488586274)	(5, 0.04547063002484227)	(6, 0.05490991262735903)	(7, 0.06383146033355333)	(8, 0.07158998037409572)	(9, 0.07934850041463812)	(10, 0.1028911817291505)	(15, 0.13834326633993843)	(20, 0.17159535281157062)	(25, 0.20316967808294623)	(30, 0.23436883313959544)	(35, 0.2657720807930558)	(40, 0.2967551378060226)	(45, 0.32656316170646627)	(50, 0.3571665464621299)	(55, 0.386839509085272)	(60, 0.41705721886019687)	(65, 0.44711585646407775)	(70, 0.4775646710912741)	(75, 0.5075467739713508)	(80, 0.5380165981305718)	(85, 0.5685209379495477)	(90, 0.5989757553001797)	(95, 0.630060858611552)	(100, 0.6599229070229162)	(105, 0.6922085550214133)	(110, 0.7274520449928132)	(115, 0.764082164077842)	(120, 0.802957301727794)	(125, 0.8452119726720012)	(130, 0.890946722528011)	(135, 0.9408233515546003)	(140, 0.9757201842475931)
WZP-8_S39_R1_001 - illumina_universal_adapter	(1, 5.990402177631e-06)	(2, 2.3961608710524e-05)	(3, 2.9952010888155e-05)	(4, 3.5942413065786e-05)	(5, 4.7923217421048e-05)	(6, 5.3913619598678994e-05)	(7, 7.1884826131572e-05)	(8, 7.7875228309203e-05)	(9, 8.386563048683399e-05)	(10, 0.0001210061239881462)	(15, 0.00019888135229734915)	(20, 0.00031749131541444303)	(25, 0.0005906536547144166)	(30, 0.0012567863768669838)	(35, 0.002713652186466843)	(40, 0.005699268631798132)	(45, 0.010538315510888454)	(50, 0.0177471654914496)	(55, 0.027848181643370988)	(60, 0.04200110582824199)	(65, 0.06140162232071774)	(70, 0.08690516055176396)	(75, 0.12060716320311596)	(80, 0.16454676317603936)	(85, 0.22031381320847737)	(90, 0.2884426571746747)	(95, 0.37010741390144714)	(100, 0.46705368658335616)	(105, 0.5816728437697122)	(110, 0.716033970372669)	(115, 0.8720887394216985)	(120, 1.0510268447892785)	(125, 1.2546394167265207)	(130, 1.4876337132646076)	(135, 1.7483695622873032)	(140, 1.9194865985717684)
WZP-8_S39_R1_001 - polya	(1, 0.004408936002736416)	(2, 0.013148932779900044)	(3, 0.020055866490708587)	(4, 0.0262619231467343)	(5, 0.03275551910728631)	(6, 0.03912331662210806)	(7, 0.044796227484324616)	(8, 0.04966043405256099)	(9, 0.05429700533804738)	(10, 0.06780895648991185)	(15, 0.08768031859354943)	(20, 0.10505008874780827)	(25, 0.12178607435167374)	(30, 0.1376690266854446)	(35, 0.1537844066237075)	(40, 0.17037422641443878)	(45, 0.18726596247492266)	(50, 0.20398277879181972)	(55, 0.22066724693695763)	(60, 0.23734093235817572)	(65, 0.2543740419100517)	(70, 0.2714311130706383)	(75, 0.28845104373772346)	(80, 0.30617424762046247)	(85, 0.3242041600946963)	(90, 0.3414673010901933)	(95, 0.35885983477272715)	(100, 0.37729709459503985)	(105, 0.39702828128772083)	(110, 0.41792280408329774)	(115, 0.4412194781521047)	(120, 0.4652266139191787)	(125, 0.49147655626155773)	(130, 0.5215004519758443)	(135, 0.554548302709399)	(140, 0.577301048260477)
WZP-8_S39_R2_001 - illumina_universal_adapter	(1, 0.0)	(2, 5.990402177631e-06)	(3, 1.1980804355262e-05)	(4, 1.7971206532893e-05)	(5, 2.3961608710524e-05)	(6, 2.3961608710524e-05)	(7, 4.1932815243416995e-05)	(8, 4.1932815243416995e-05)	(9, 5.990402177631e-05)	(10, 8.985603266446499e-05)	(15, 0.00027915274147760464)	(20, 0.0007643753178657156)	(25, 0.001946880707730075)	(30, 0.004053106113385134)	(35, 0.007404137091551915)	(40, 0.01286978003842244)	(45, 0.02089931511731903)	(50, 0.031781479713203505)	(55, 0.046132087169936324)	(60, 0.06518396225567395)	(65, 0.09055331547794124)	(70, 0.12254805350866842)	(75, 0.16355475257542368)	(80, 0.2151932174270384)	(85, 0.27912758178845853)	(90, 0.35559865982722483)	(95, 0.44298544871407036)	(100, 0.5412783638055109)	(105, 0.6559298691636261)	(110, 0.795812948493923)	(115, 0.9577347174357247)	(120, 1.1409391872342134)	(125, 1.3462853815616618)	(130, 1.5775184998595253)	(135, 1.8306645093231624)	(140, 1.9933482574219585)
WZP-8_S39_R2_001 - polya	(1, 0.006984808939117746)	(2, 0.01815690900039956)	(3, 0.02637574078810929)	(4, 0.03427708126040458)	(5, 0.042471951439403785)	(6, 0.051511468325448964)	(7, 0.05956855925436266)	(8, 0.06694873473720406)	(9, 0.07495191204651906)	(10, 0.096784531823113)	(15, 0.12843062844710207)	(20, 0.15668136511680986)	(25, 0.1847068626646387)	(30, 0.21204586012291107)	(35, 0.2397826202857781)	(40, 0.2667202607981492)	(45, 0.2935560644735006)	(50, 0.3206662285685874)	(55, 0.3485467583837176)	(60, 0.37598879075944525)	(65, 0.40272275759777687)	(70, 0.4298113562450242)	(75, 0.4565369365203072)	(80, 0.48385077428943346)	(85, 0.5110076635215058)	(90, 0.5376194261554137)	(95, 0.5650063468311072)	(100, 0.5927706628439914)	(105, 0.6219630907360229)	(110, 0.65377572054055)	(115, 0.6873938575614151)	(120, 0.7239796398210786)	(125, 0.7632862627498221)	(130, 0.8048812193104208)	(135, 0.8513535613240466)	(140, 0.883560359591862)
WZP-9_S40_R1_001 - illumina_universal_adapter	(1, 4.494845850160538e-06)	(2, 8.989691700321076e-06)	(3, 8.989691700321076e-06)	(4, 2.6969075100963228e-05)	(5, 3.1463920951123766e-05)	(6, 4.045361265144484e-05)	(7, 4.494845850160538e-05)	(8, 4.494845850160538e-05)	(9, 6.292784190224753e-05)	(10, 8.899794783317864e-05)	(15, 0.0001654103272859078)	(20, 0.0002957608569405634)	(25, 0.000559158823759971)	(30, 0.0009969568095656073)	(35, 0.0017170311147613256)	(40, 0.0029549116618955377)	(45, 0.004963208787747265)	(50, 0.007858788484420684)	(55, 0.01191403841043552)	(60, 0.01798567618483237)	(65, 0.02648722762582602)	(70, 0.038049769090778986)	(75, 0.05348596870940031)	(80, 0.07431868025572436)	(85, 0.1014639533140139)	(90, 0.13604100450095885)	(95, 0.17872495966325333)	(100, 0.23087595915515596)	(105, 0.2945094918558787)	(110, 0.3704930630145025)	(115, 0.45927795515438363)	(120, 0.5627906592069006)	(125, 0.6828839506314899)	(130, 0.8223787946837122)	(135, 0.9832502266301277)	(140, 1.0882965720867197)
